Id,x1,x2,x3,x4,x5,x6,x7,sentiment
25015,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
25016,6.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0
25017,12.0,25.0,1.0,0.0,0.0,4.0,1.0,1.0
25018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25019,12.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
25020,9.0,10.0,0.0,2.0,1.0,1.0,1.0,0.0
25021,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
25022,8.0,16.0,1.0,0.0,0.0,3.0,1.0,0.0
25023,15.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
25024,7.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0
25025,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
25026,8.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0
25027,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
25028,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
25029,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
25030,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
25031,12.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0
25032,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
25033,21.0,12.0,1.0,0.0,0.0,2.0,1.0,0.0
25034,6.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0
25035,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
25036,4.0,13.0,0.0,0.0,0.0,6.0,1.0,0.0
25037,6.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0
25038,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
25039,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0
25040,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0
25041,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
25042,11.0,27.0,1.0,0.0,0.0,5.0,1.0,0.0
25043,13.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0
25044,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25045,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
25046,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25047,6.0,14.0,1.0,0.0,0.0,7.0,1.0,0.0
25048,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
25049,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
25050,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25051,9.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0
25052,8.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0
25053,6.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
25054,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
25055,8.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0
25056,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25057,35.0,21.0,0.0,0.0,0.0,4.0,1.0,0.0
25058,15.0,15.0,0.0,2.0,1.0,1.0,1.0,1.0
25059,23.0,23.0,1.0,0.0,0.0,3.0,1.0,0.0
25060,13.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
25061,1.0,13.0,0.0,0.0,0.0,6.0,1.0,0.0
25062,12.0,24.0,1.0,0.0,0.0,10.0,1.0,0.0
25063,2.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0
25064,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
25065,6.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0
25066,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
25067,5.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0
25068,11.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0
25069,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
25070,3.0,10.0,1.0,0.0,0.0,2.0,1.0,0.0
25071,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
25072,6.0,14.0,1.0,0.0,0.0,7.0,1.0,0.0
25073,5.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0
25074,24.0,8.0,1.0,0.0,0.0,3.0,1.0,1.0
25075,14.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0
25076,9.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
25077,13.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
25078,11.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0
25079,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
25080,8.0,12.0,1.0,1.0,1.0,4.0,1.0,0.0
25081,9.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0
25082,4.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0
25083,10.0,11.0,0.0,0.0,0.0,5.0,1.0,0.0
25084,10.0,15.0,1.0,0.0,0.0,4.0,1.0,0.0
25085,3.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0
25086,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25087,2.0,10.0,1.0,0.0,0.0,5.0,1.0,0.0
25088,17.0,23.0,1.0,1.0,1.0,2.0,1.0,0.0
25089,38.0,33.0,0.0,1.0,1.0,1.0,1.0,1.0
25090,22.0,20.0,0.0,3.0,1.0,0.0,0.0,1.0
25091,12.0,21.0,1.0,0.0,0.0,3.0,1.0,0.0
25092,12.0,35.0,1.0,0.0,0.0,13.0,1.0,0.0
25093,10.0,20.0,0.0,0.0,0.0,4.0,1.0,0.0
25094,13.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
25095,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
25096,6.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
25097,16.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
25098,18.0,9.0,0.0,4.0,1.0,0.0,0.0,1.0
25099,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
25100,14.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
25101,5.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0
25102,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25103,14.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
25104,18.0,29.0,1.0,0.0,0.0,17.0,1.0,0.0
25105,7.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
25106,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0
25107,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0
25108,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
25109,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
25110,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
25111,12.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0
25112,3.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0
25113,12.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
25114,78.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0
25115,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25116,11.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
25117,8.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0
25118,19.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0
25119,30.0,14.0,1.0,3.0,1.0,2.0,1.0,1.0
25120,5.0,13.0,0.0,1.0,1.0,4.0,1.0,0.0
25121,3.0,14.0,1.0,0.0,0.0,3.0,1.0,0.0
25122,15.0,21.0,1.0,0.0,0.0,7.0,1.0,0.0
25123,14.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0
25124,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25125,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25126,9.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0
25127,2.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0
25128,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
25129,8.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0
25130,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
25131,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
25132,9.0,18.0,1.0,0.0,0.0,2.0,1.0,0.0
25133,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
25134,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
25135,9.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0
25136,4.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0
25137,5.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0
25138,18.0,26.0,1.0,2.0,1.0,3.0,1.0,1.0
25139,15.0,21.0,1.0,0.0,0.0,3.0,1.0,1.0
25140,0.0,15.0,0.0,0.0,0.0,10.0,1.0,0.0
25141,16.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0
25142,5.0,9.0,1.0,2.0,1.0,3.0,1.0,0.0
25143,23.0,42.0,1.0,0.0,0.0,6.0,1.0,0.0
25144,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25145,15.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0
25146,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
25147,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
25148,5.0,7.0,1.0,1.0,1.0,2.0,1.0,0.0
25149,15.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0
25150,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
25151,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
25152,12.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0
25153,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25154,6.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
25155,7.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
25156,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
25157,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25158,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25159,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25160,4.0,15.0,0.0,0.0,0.0,5.0,1.0,0.0
25161,3.0,14.0,0.0,0.0,0.0,5.0,1.0,0.0
25162,22.0,23.0,1.0,2.0,1.0,4.0,1.0,1.0
25163,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
25164,22.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0
25165,8.0,15.0,0.0,0.0,0.0,5.0,1.0,0.0
25166,16.0,37.0,1.0,0.0,0.0,5.0,1.0,0.0
25167,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
25168,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25169,12.0,26.0,1.0,0.0,0.0,3.0,1.0,0.0
25170,2.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0
25171,4.0,21.0,0.0,0.0,0.0,10.0,1.0,0.0
25172,6.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0
25173,2.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0
25174,4.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
25175,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
25176,5.0,11.0,1.0,0.0,0.0,5.0,1.0,0.0
25177,27.0,18.0,1.0,0.0,0.0,2.0,1.0,1.0
25178,21.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0
25179,16.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0
25180,2.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0
25181,26.0,30.0,1.0,0.0,0.0,4.0,1.0,0.0
25182,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
25183,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
25184,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
25185,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
25186,19.0,29.0,1.0,1.0,1.0,4.0,1.0,1.0
25187,17.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
25188,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25189,17.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0
25190,27.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
25191,35.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0
25192,28.0,41.0,1.0,1.0,1.0,4.0,1.0,0.0
25193,6.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0
25194,5.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0
25195,14.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
25196,6.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0
25197,10.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0
25198,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
25199,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
25200,5.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
25201,20.0,15.0,1.0,0.0,0.0,2.0,1.0,0.0
25202,4.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0
25203,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25204,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25205,14.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
25206,0.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0
25207,15.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0
25208,4.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0
25209,23.0,33.0,1.0,0.0,0.0,2.0,1.0,1.0
25210,43.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0
25211,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
25212,5.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
25213,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
25214,10.0,15.0,0.0,1.0,1.0,2.0,1.0,1.0
25215,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
25216,9.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0
25217,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
25218,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
25219,12.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0
25220,9.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
25221,12.0,15.0,1.0,0.0,0.0,3.0,1.0,0.0
25222,8.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0
25223,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
25224,25.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0
25225,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25226,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25227,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25228,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25229,13.0,13.0,0.0,2.0,1.0,2.0,1.0,0.0
25230,10.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0
25231,18.0,6.0,1.0,0.0,0.0,2.0,1.0,1.0
25232,10.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
25233,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25234,14.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
25235,8.0,15.0,1.0,0.0,0.0,3.0,1.0,0.0
25236,9.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0
25237,10.0,5.0,1.0,0.0,0.0,3.0,1.0,1.0
25238,4.0,15.0,1.0,0.0,0.0,4.0,1.0,0.0
25239,33.0,41.0,1.0,2.0,1.0,4.0,1.0,0.0
25240,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
25241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25242,7.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
25243,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0
25244,8.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
25245,17.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0
25246,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
25247,14.0,10.0,1.0,2.0,1.0,1.0,1.0,0.0
25248,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25249,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25250,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25251,6.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
25252,9.0,10.0,1.0,0.0,0.0,3.0,1.0,0.0
25253,11.0,10.0,0.0,3.0,1.0,0.0,0.0,1.0
25254,16.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0
25255,17.0,27.0,0.0,0.0,0.0,3.0,1.0,1.0
25256,1.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0
25257,30.0,37.0,0.0,1.0,1.0,4.0,1.0,1.0
25258,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
25259,45.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0
25260,8.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
25261,12.0,20.0,0.0,0.0,0.0,8.0,1.0,0.0
25262,11.0,17.0,0.0,0.0,0.0,5.0,1.0,0.0
25263,4.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0
25264,5.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0
25265,5.0,13.0,0.0,0.0,0.0,9.0,1.0,0.0
25266,20.0,20.0,1.0,0.0,0.0,3.0,1.0,0.0
25267,9.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
25268,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
25269,16.0,26.0,0.0,1.0,1.0,0.0,0.0,1.0
25270,16.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
25271,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
25272,8.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0
25273,5.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0
25274,3.0,11.0,1.0,0.0,0.0,5.0,1.0,0.0
25275,18.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
25276,6.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0
25277,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0
25278,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25279,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
25280,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
25281,5.0,16.0,1.0,0.0,0.0,7.0,1.0,0.0
25282,4.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0
25283,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
25284,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
25286,7.0,8.0,1.0,0.0,0.0,2.0,1.0,1.0
25287,6.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
25288,10.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
25289,12.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
25290,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0
25291,18.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0
25292,5.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
25293,13.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0
25294,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
25295,5.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
25296,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
25297,13.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0
25298,15.0,42.0,0.0,0.0,0.0,3.0,1.0,0.0
25299,2.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0
25300,7.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0
25301,20.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0
25302,20.0,20.0,1.0,0.0,0.0,7.0,1.0,0.0
25303,18.0,21.0,1.0,0.0,0.0,4.0,1.0,0.0
25304,14.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
25305,8.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0
25306,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
25307,7.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0
25308,21.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
25309,22.0,37.0,1.0,0.0,0.0,6.0,1.0,0.0
25310,19.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
25311,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
25312,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25313,5.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0
25314,9.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0
25315,6.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0
25316,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
25317,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25318,19.0,29.0,0.0,0.0,0.0,4.0,1.0,1.0
25319,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
25320,12.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
25321,20.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0
25322,28.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0
25323,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25324,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
25325,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25326,7.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0
25327,6.0,25.0,1.0,0.0,0.0,4.0,1.0,0.0
25328,8.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
25329,10.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0
25330,13.0,12.0,0.0,0.0,0.0,6.0,1.0,0.0
25331,30.0,60.0,1.0,0.0,0.0,15.0,1.0,0.0
25332,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
25333,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0
25334,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25335,17.0,25.0,1.0,1.0,1.0,3.0,1.0,0.0
25336,6.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
25337,10.0,12.0,1.0,2.0,1.0,0.0,0.0,1.0
25338,2.0,13.0,1.0,0.0,0.0,5.0,1.0,0.0
25339,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
25340,34.0,23.0,1.0,0.0,0.0,7.0,1.0,0.0
25341,14.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0
25342,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
25343,1.0,14.0,0.0,0.0,0.0,6.0,1.0,0.0
25344,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
25345,10.0,18.0,0.0,0.0,0.0,2.0,1.0,1.0
25346,14.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0
25347,4.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0
25348,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
25349,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
25350,3.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0
25351,23.0,5.0,0.0,4.0,1.0,1.0,1.0,1.0
25352,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
25353,8.0,9.0,1.0,0.0,0.0,5.0,1.0,0.0
25354,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
25355,3.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
25356,24.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0
25357,14.0,7.0,0.0,0.0,0.0,5.0,1.0,0.0
25358,10.0,11.0,1.0,0.0,0.0,3.0,1.0,0.0
25359,6.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
25360,6.0,15.0,0.0,0.0,0.0,5.0,1.0,0.0
25361,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
25362,13.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
25363,16.0,13.0,1.0,0.0,0.0,2.0,1.0,0.0
25364,15.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
25365,10.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
25366,13.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
25367,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
25368,7.0,17.0,1.0,0.0,0.0,11.0,1.0,0.0
25369,15.0,11.0,0.0,1.0,1.0,4.0,1.0,0.0
25370,24.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0
25371,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
25372,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
25373,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0
25374,3.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0
25375,9.0,11.0,0.0,0.0,0.0,6.0,1.0,0.0
25376,10.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0
25377,13.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0
25378,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
25379,12.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
25380,10.0,15.0,1.0,0.0,0.0,6.0,1.0,0.0
25381,18.0,24.0,1.0,0.0,0.0,13.0,1.0,0.0
25382,8.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
25383,14.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0
25384,8.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
25385,10.0,19.0,1.0,0.0,0.0,4.0,1.0,0.0
25386,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
25387,7.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0
25388,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
25389,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25390,24.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0
25391,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
25392,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0
25393,25.0,28.0,1.0,0.0,0.0,1.0,1.0,1.0
25394,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
25395,2.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0
25396,9.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
25397,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0
25398,10.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0
25399,12.0,17.0,1.0,0.0,0.0,8.0,1.0,0.0
25400,13.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0
25401,10.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0
25402,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
25403,8.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0
25404,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
25405,9.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0
25406,8.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0
25407,14.0,19.0,0.0,0.0,0.0,2.0,1.0,0.0
25408,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
25409,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
25410,7.0,10.0,1.0,0.0,0.0,5.0,1.0,0.0
25411,13.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0
25412,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
25413,16.0,10.0,1.0,0.0,0.0,2.0,1.0,0.0
